sku,month,unit_cost,std_daily,D_month,mean_daily,D_annual_equiv,EOQ,Recommended_Order,Safety_Stock,Reorder_Point,Cycle_Time_days,Annual_Order_Cost,Annual_Holding_Cost,Annual_Purchase_Cost,Total_Annual_Cost
SKU-06644,2,190000.0,0.0,0.0,0.0,0.0,1,1,0,1,5527.4,13207.0,13207.0,8721.0,35135.0
SKU-06645,2,178232.47,0.0,0.0,0.0,0.0,1,1,0,1,52597.2,1388.0,1388.0,96.0,2872.0
SKU-06646,2,334186.845,0.0,0.0,0.0,0.0,1,1,0,1,38411.5,1900.0,1900.0,181.0,3982.0
SKU-06647,2,452921.58,0.0,0.0,0.0,0.0,1,1,0,1,32994.7,2212.0,2212.0,245.0,4670.0
SKU-06648,2,464384.25,0.5773502691896257,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06649,2,204731.24,1.479019945774904,0.0,0.0,0.0,1,7,7,7,49075.4,1488.0,1488.0,111.0,3086.0
SKU-06650,2,50000.0,9.451631252505218,0.0,0.0,0.0,1,42,42,42,99305.0,735.0,735.0,27.0,1497.0
SKU-06652,2,140000.0,0.5773502691896258,0.0,0.0,0.0,1,3,3,3,59346.1,1230.0,1230.0,76.0,2536.0
SKU-06654,2,233026.1,0.0,0.0,0.0,0.0,1,1,0,1,10953.9,6664.0,6664.0,2221.0,15549.0
SKU-06656,2,230000.0,1.6193277068654828,0.0,0.0,0.0,1,8,8,8,46301.2,1577.0,1577.0,124.0,3278.0
SKU-06658,2,100000.0,4.092676385936225,0.0,0.0,0.0,1,18,18,18,70219.2,1040.0,1040.0,54.0,2133.0
SKU-06659,2,206733.0,0.0,0.0,0.0,0.1,1,1,0,1,4872.3,14983.0,14983.0,11224.0,41190.0
SKU-06660,2,66862.61,0.4688072309384954,0.0,0.0,0.1,2,3,3,3,6628.5,11013.0,11013.0,6064.0,28091.0
SKU-06661,2,151974.5,0.0,0.0,0.0,0.0,1,1,0,1,56960.1,1282.0,1282.0,82.0,2645.0
SKU-06662,2,288949.87,0.0,0.0,0.0,0.0,1,1,0,1,41309.0,1767.0,1767.0,156.0,3690.0
SKU-06663,2,277902.93,0.0,0.0,0.0,0.0,1,1,0,1,42122.0,1733.0,1733.0,150.0,3616.0
SKU-06664,2,263272.0,0.0,0.0,0.0,0.0,1,1,0,1,7250.5,10068.0,10068.0,5069.0,25205.0
SKU-06665,2,155474.0,0.0,0.0,0.0,0.0,1,1,0,1,56315.4,1296.0,1296.0,84.0,2677.0
SKU-06666,2,335518.9,0.7568060636362899,0.0,0.0,0.3,2,4,4,4,1710.1,42689.0,42689.0,91116.0,176493.0
SKU-06667,2,500000.0,0.5477225575051661,0.0,0.0,0.4,2,3,3,3,1232.8,59216.0,59216.0,175328.0,293760.0
SKU-06670,2,1669599.0,0.30175700363173197,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06671,2,2290000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06672,2,2147517.5,0.0,0.0,0.0,0.0,1,1,0,1,15152.6,4818.0,4818.0,1160.0,10796.0
SKU-06673,2,2524456.25,0.0,0.0,0.0,0.0,1,1,0,1,13975.7,5223.0,5223.0,1364.0,11811.0
SKU-06675,2,1045815.1,2.014692036803039,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06676,2,1220000.0,0.4714045207910317,0.0,0.0,0.0,1,3,3,3,20103.7,3631.0,3631.0,659.0,7922.0
SKU-06679,2,1450000.0,0.0,0.0,0.0,0.0,1,1,0,1,18440.5,3959.0,3959.0,784.0,8701.0
SKU-06680,2,1411617.4,0.3535533905932738,0.0,0.0,0.0,1,2,2,2,8858.8,8240.0,8240.0,3395.0,19876.0
SKU-06683,2,2212510.8,0.0,0.0,0.0,0.0,1,1,0,1,14928.4,4890.0,4890.0,1196.0,10976.0
SKU-06684,2,1140000.0,0.0,0.0,0.0,0.0,1,1,0,1,20797.1,3510.0,3510.0,616.0,7636.0
SKU-06685,2,934328.9,2.588732983824029,0.0,0.0,0.0,1,12,12,12,22972.4,3178.0,3178.0,505.0,6860.0
SKU-06690,2,618737.33,0.8944271909999159,0.0,0.0,0.0,1,4,4,4,28229.5,2586.0,2586.0,334.0,5506.0
SKU-06691,2,1068305.42,4.355585051808189,0.0,0.0,0.0,1,19,19,19,21483.7,3398.0,3398.0,577.0,7373.0
SKU-06692,2,1400000.0,0.5773502691896257,0.0,0.0,0.1,1,3,3,3,1543.0,47310.0,47310.0,111913.0,206533.0
SKU-06693,2,1350000.0,2.449489742783178,0.0,0.0,0.0,1,11,11,11,19111.3,3820.0,3820.0,730.0,8369.0
SKU-06694,2,1179318.66,2.5660412898538025,0.0,0.0,0.0,1,12,12,12,20447.5,3570.0,3570.0,637.0,7778.0
SKU-06695,2,1350000.0,1.4142135623730951,0.0,0.0,0.0,1,7,7,7,19111.3,3820.0,3820.0,730.0,8369.0
SKU-06697,2,1233333.33,1.2673044646258476,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06699,2,1154098.5,0.0,0.0,0.0,0.0,1,1,0,1,20669.7,3532.0,3532.0,624.0,7687.0
SKU-06700,2,2800000.0,0.0,0.0,0.0,0.0,1,1,0,1,13270.2,5501.0,5501.0,1513.0,12515.0
SKU-06701,2,2519179.6,0.0,0.0,0.0,0.0,1,1,0,1,13990.3,5218.0,5218.0,1361.0,11797.0
SKU-06702,2,2333211.26,0.0,0.0,0.0,0.0,1,1,0,1,14537.1,5022.0,5022.0,1261.0,11304.0
SKU-06703,2,3326669.5,0.0,0.0,0.0,0.0,1,1,0,1,12174.5,5996.0,5996.0,1798.0,13790.0
SKU-06704,2,3047748.93,0.501610310127101,0.0,0.0,0.0,1,3,3,3,12719.4,5739.0,5739.0,1647.0,13125.0
SKU-06705,2,4400000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06706,2,4125000.0,0.5773502691896257,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06707,2,3413693.93,0.5835920751217647,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06708,2,2080000.0,0.7071067811865476,0.0,0.0,0.0,1,4,4,4,15396.6,4741.0,4741.0,1124.0,10607.0
SKU-06709,2,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0
SKU-06710,2,2448983.11,2.8927161701498263,0.0,0.0,0.0,1,13,13,13,2274.2,32099.0,32099.0,51518.0,115717.0
SKU-06711,2,2950000.0,0.4472135954999579,0.0,0.0,0.0,1,2,2,2,12928.4,5646.0,5646.0,1594.0,12887.0
SKU-06712,2,2840000.0,0.0,0.0,0.0,0.0,1,1,0,1,2372.8,30765.0,30765.0,47326.0,108856.0
SKU-06713,2,2144390.785,0.3746343246326776,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06714,2,2738967.52,0.5773502691896257,0.0,0.0,0.0,1,3,3,3,13417.2,5441.0,5441.0,1480.0,12362.0
SKU-06715,2,2448948.475,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06716,2,2300000.0,0.5715476066494083,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06717,2,9047018.0,0.0,0.0,0.0,0.0,1,1,0,1,7382.5,9888.0,9888.0,4889.0,24665.0
SKU-06718,2,1203141.71,0.1889822365046136,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06719,2,2800000.0,0.0,0.0,0.0,0.0,1,1,0,1,13270.2,5501.0,5501.0,1513.0,12515.0
SKU-06720,2,979261.49,0.5282678413608797,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06721,2,1400000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06722,2,2819285.42,0.7162311170195088,0.0,0.0,0.0,1,4,4,4,13224.7,5520.0,5520.0,1524.0,12563.0
SKU-06723,2,3084000.0,0.0,0.0,0.0,0.0,1,1,0,1,2119.3,34446.0,34446.0,59327.0,128219.0
SKU-06724,2,3320506.575,0.5773502691896257,0.0,0.0,0.0,1,3,3,3,12185.8,5991.0,5991.0,1794.0,13776.0
SKU-06726,2,3674085.0,0.0,0.0,0.0,0.0,1,1,0,1,11584.6,6301.0,6301.0,1985.0,14588.0
SKU-06727,2,4100000.0,0.0,0.0,0.0,0.0,1,1,0,1,10966.4,6657.0,6657.0,2216.0,15529.0
SKU-06728,2,2476635.08,0.0,0.0,0.0,0.0,1,1,0,1,14109.9,5174.0,5174.0,1338.0,11686.0
SKU-06729,2,2210901.39,0.44232586846469146,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06730,2,2907322.665,0.0,0.0,0.0,0.0,1,1,0,1,2618.5,27879.0,27879.0,38861.0,94618.0
SKU-06731,2,2950000.0,0.0,0.0,0.0,0.0,1,1,0,1,12928.4,5646.0,5646.0,1594.0,12887.0
SKU-06732,2,3300000.0,0.0,0.0,0.0,0.0,1,1,0,1,12223.6,5972.0,5972.0,1783.0,13727.0
SKU-06733,2,2757183.71,0.0,0.0,0.0,0.0,1,1,0,1,13372.8,5459.0,5459.0,1490.0,12408.0
SKU-06734,2,2329097.39,0.24999999999999997,0.0,0.0,0.0,1,2,2,2,14550.0,5017.0,5017.0,1259.0,11293.0
SKU-06735,2,2571331.06,0.0,0.0,0.0,0.0,1,1,0,1,13847.7,5272.0,5272.0,1390.0,11933.0
SKU-06736,2,2334365.0,0.0,0.0,0.0,0.0,1,1,0,1,14533.5,5023.0,5023.0,1261.0,11307.0
SKU-06737,2,2142679.72,0.3378319623460881,0.0,0.0,0.0,1,2,2,2,15169.7,4812.0,4812.0,1158.0,10782.0
SKU-06738,2,2719195.53,0.5773502691896257,0.0,0.0,0.0,1,3,3,3,13465.9,5421.0,5421.0,1469.0,12312.0
SKU-06739,2,3200000.0,0.0,0.0,0.0,0.0,1,1,0,1,3095.1,23586.0,23586.0,27814.0,74985.0
SKU-06740,2,670000.0,0.4688072309384954,0.0,0.0,0.0,1,3,3,3,27128.1,2691.0,2691.0,362.0,5744.0
SKU-06741,2,1150000.0,0.0,0.0,0.0,0.0,1,1,0,1,20706.5,3525.0,3525.0,621.0,7672.0
SKU-06742,2,2239330.0,0.0,0.0,0.0,0.0,1,1,0,1,14838.7,4920.0,4920.0,1210.0,11049.0
SKU-06743,2,1985131.23,0.0,0.0,0.0,0.0,1,1,0,1,15760.2,4632.0,4632.0,1073.0,10337.0
SKU-06744,2,2722816.5,0.0,0.0,0.0,0.0,1,1,0,1,13457.0,5425.0,5425.0,1471.0,12321.0
SKU-06745,2,2650000.0,0.0,0.0,0.0,0.0,1,1,0,1,13640.6,5352.0,5352.0,1432.0,12135.0
SKU-06746,2,2743720.58,0.34156502553198664,0.0,0.0,0.0,1,2,2,2,1397.1,52253.0,52253.0,136517.0,241022.0
SKU-06747,2,2063820.3900000001,0.0,0.0,0.0,0.0,1,1,0,1,15456.8,4723.0,4723.0,1115.0,10561.0
SKU-06748,2,2541103.95,0.0,0.0,0.0,0.1,1,1,0,1,845.1,86384.0,86384.0,373106.0,545874.0
SKU-06749,2,2557846.5,0.6048053188292994,0.0,0.0,0.0,1,3,3,3,13884.1,5258.0,5258.0,1382.0,11898.0
SKU-06750,2,2217359.41,0.0,0.0,0.0,0.0,1,1,0,1,14912.1,4895.0,4895.0,1198.0,10989.0
SKU-06751,2,3191813.3,0.0,0.0,0.0,0.0,1,1,0,1,12429.0,5873.0,5873.0,1725.0,13472.0
SKU-06752,2,11619241.0,0.0,0.0,0.0,0.0,1,1,0,1,5014.7,14557.0,14557.0,10595.0,39710.0
SKU-06753,2,12800000.0,0.0,0.0,0.0,0.0,1,1,0,1,687.5,106178.0,106178.0,563687.0,776043.0
SKU-06754,2,2600000.0,0.5477225575051661,0.0,0.0,0.0,1,3,3,3,13771.1,5301.0,5301.0,1405.0,12007.0
SKU-06755,2,2216202.6950000003,0.5,0.0,0.0,0.0,1,3,3,3,1794.1,40688.0,40688.0,82777.0,164154.0
SKU-06756,2,1525079.33,0.15249857033260467,0.0,0.0,0.5,1,1,1,1,564.7,129272.0,129272.0,835561.0,1094105.0
SKU-06757,2,1449522.26,0.3507623519807499,0.0,0.0,0.0,1,2,2,2,18443.5,3958.0,3958.0,783.0,8699.0
SKU-06758,2,2302267.58,0.27534192860521634,0.0,0.0,0.1,1,2,2,2,1079.3,67637.0,67637.0,228737.0,364011.0
SKU-06759,2,3670000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06760,2,2958400.0,0.0,0.0,0.0,0.0,1,1,0,1,38775.9,1883.0,1883.0,177.0,3942.0
SKU-06761,2,1887868.0,0.0,0.0,0.0,0.0,1,1,0,1,16161.1,4517.0,4517.0,1020.0,10054.0
SKU-06762,2,1355512.935,0.5707870639217619,0.0,0.0,0.0,1,3,3,3,19072.3,3828.0,3828.0,732.0,8388.0
SKU-06763,2,1650000.0,0.4472135954999579,0.0,0.0,0.5,1,2,2,2,566.5,128871.0,128871.0,830390.0,1088133.0
SKU-06765,2,2248253.97,0.5,0.0,0.0,0.0,1,3,3,3,14809.3,4929.0,4929.0,1215.0,11074.0
SKU-06766,2,2016547.39,0.0,0.0,0.0,0.0,1,1,0,1,15636.9,4668.0,4668.0,1090.0,10427.0
SKU-06767,2,2055144.54,0.0,0.0,0.0,0.4,1,1,0,1,592.0,123309.0,123309.0,760252.0,1006870.0
SKU-06768,2,1217523.25,0.2937848256965016,0.0,0.0,0.0,1,2,2,2,20124.1,3627.0,3627.0,658.0,7913.0
SKU-06769,2,1350000.0,0.0,0.0,0.0,0.0,1,1,0,1,19111.3,3820.0,3820.0,730.0,8369.0
SKU-06771,2,1079866.0,0.5477225575051661,0.0,0.0,0.0,1,3,3,3,21368.4,3416.0,3416.0,584.0,7416.0
SKU-06773,2,1180000.0,0.5773502691896257,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06774,2,1090000.0,1.7511900715418263,0.0,0.0,0.0,1,8,8,8,21268.8,3432.0,3432.0,589.0,7454.0
SKU-06775,2,984027.82,1.0537049480984033,0.0,0.0,0.0,1,5,5,5,22384.8,3261.0,3261.0,532.0,7054.0
SKU-06776,2,1429789.13,0.25226248955475644,0.0,0.0,0.0,1,2,2,2,18570.3,3931.0,3931.0,773.0,8635.0
SKU-06777,2,936514.27,1.018756962532832,0.0,0.0,0.1,1,5,5,5,1890.9,38605.0,38605.0,74518.0,151728.0
SKU-06778,2,1278000.0,0.4140393356054125,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06779,2,728245.19,8.845241538383249,0.0,0.0,0.0,1,39,39,39,26020.6,2805.0,2805.0,394.0,6004.0
SKU-06781,2,875000.0,0.5773502691896257,0.0,0.0,0.0,1,3,3,3,2531.1,28841.0,28841.0,41591.0,99274.0
SKU-06782,2,784545.45,0.504524979109513,0.0,0.0,0.0,1,3,3,3,6683.3,10923.0,10923.0,5965.0,27811.0
SKU-06783,2,2272740.0,0.0,0.0,0.0,0.0,1,1,0,1,14729.3,4956.0,4956.0,1228.0,11140.0
SKU-06784,2,1397825.545,0.0,0.0,0.0,0.0,1,1,0,1,18781.5,3887.0,3887.0,755.0,8529.0
SKU-06785,2,1850000.0,0.0,0.0,0.0,0.0,1,1,0,1,9699.0,7527.0,7527.0,2832.0,17886.0
SKU-06786,2,1418550.22,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06788,2,1670210.0,0.0,0.0,0.0,0.0,1,1,0,1,2022.8,36088.0,36088.0,65119.0,137296.0
SKU-06789,2,1850000.0,0.408248290463863,0.0,0.0,0.1,1,2,2,2,1101.8,66257.0,66257.0,219503.0,352018.0
SKU-06790,2,2446424.0,0.42581531362632014,0.0,0.0,0.0,1,2,2,2,14196.8,5142.0,5142.0,1322.0,11606.0
SKU-06791,2,2628060.0,1.394538218230416,0.0,0.0,0.4,1,7,7,7,506.3,144177.0,144177.0,1039347.0,1327701.0
SKU-06792,2,2947537.0,0.0,0.0,0.0,0.0,1,1,0,1,12933.8,5644.0,5644.0,1593.0,12881.0
SKU-06793,2,2234639.84,0.2773500981126145,0.0,0.0,0.0,1,2,2,2,14854.3,4914.0,4914.0,1208.0,11036.0
SKU-06794,2,2246858.91,0.2041241452319315,0.0,0.0,0.0,1,1,1,1,14813.9,4928.0,4928.0,1214.0,11070.0
SKU-06795,2,3000000.0,0.0,0.0,0.0,0.0,1,1,0,1,12820.2,5694.0,5694.0,1621.0,13009.0
SKU-06796,2,2909717.83,0.0,0.0,0.0,0.1,1,1,0,1,942.7,77441.0,77441.0,299856.0,454739.0
SKU-06797,2,1123326.0,0.30151134457776363,0.0,0.0,0.2,1,2,2,2,1015.9,71860.0,71860.0,258193.0,401913.0
SKU-06798,2,648792.0,0.5421293286648017,0.0,0.0,0.4,2,3,3,3,1040.6,70152.0,70152.0,246064.0,386368.0
SKU-06799,2,900000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06800,2,1326844.0,0.22941573387056177,0.0,0.0,0.0,1,1,1,1,4737.1,15410.0,15410.0,11874.0,42695.0
SKU-06801,2,1650000.0,0.0,0.0,0.0,0.2,1,1,0,1,937.9,77830.0,77830.0,302877.0,458538.0
SKU-06802,2,965962.0,0.0,0.0,0.0,0.0,1,1,0,1,3694.1,19761.0,19761.0,19525.0,59047.0
SKU-06803,2,1021621.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06804,2,1280000.0,0.0,0.0,0.0,0.0,1,1,0,1,3042.6,23993.0,23993.0,28783.0,76768.0
SKU-06805,2,383785.0,0.5163977794943223,0.0,0.0,0.0,1,3,3,3,35843.6,2037.0,2037.0,207.0,4281.0
SKU-06806,2,515000.0,0.9375455171023194,0.0,0.0,0.0,1,5,5,5,30942.3,2359.0,2359.0,278.0,4997.0
SKU-06807,2,710000.0,1.4142135623730951,0.0,0.0,0.0,1,7,7,7,26352.8,2770.0,2770.0,384.0,5924.0
SKU-06808,2,510857.25,1.33228577589855,0.0,0.0,0.0,1,6,6,6,31067.5,2350.0,2350.0,276.0,4976.0
SKU-06809,2,730000.0,0.5163977794943223,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06810,2,600000.0,0.5,0.0,0.0,0.0,1,3,3,3,28666.9,2546.0,2546.0,324.0,5417.0
SKU-06811,2,580000.0,0.0,0.0,0.0,0.0,1,1,0,1,29156.9,2504.0,2504.0,313.0,5321.0
SKU-06812,2,489766.7,0.7145842663214407,0.0,0.0,0.0,1,4,4,4,31729.4,2301.0,2301.0,265.0,4866.0
SKU-06813,2,580000.0,0.5345224838248488,0.0,0.0,0.0,1,3,3,3,26754.5,2729.0,2729.0,372.0,5829.0
SKU-06814,2,550000.0,0.560611910581388,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06815,2,1652467.11,0.36190161295647566,0.0,0.0,0.0,1,2,2,2,9495.2,7688.0,7688.0,2955.0,18332.0
SKU-06816,2,2336666.67,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06817,2,2184329.5,0.0,0.0,0.0,0.0,1,1,0,1,15024.4,4859.0,4859.0,1180.0,10898.0
SKU-06818,2,2027713.1,0.30512857662936466,0.0,0.0,0.0,1,2,2,2,15593.8,4681.0,4681.0,1096.0,10458.0
SKU-06820,2,1411617.4,0.7867957924694431,0.0,0.0,0.0,1,4,4,4,18689.5,3906.0,3906.0,763.0,8575.0
SKU-06823,2,2212510.9,0.0,0.0,0.0,0.0,1,1,0,1,14928.4,4890.0,4890.0,1196.0,10976.0
SKU-06824,2,900000.0,0.0,0.0,0.0,0.0,1,1,0,1,23406.4,3119.0,3119.0,486.0,6724.0
SKU-06825,2,1120000.0,0.0,0.0,0.0,0.0,1,1,0,1,20982.0,3479.0,3479.0,605.0,7564.0
SKU-06826,2,2943205.0,0.0,0.0,0.0,0.1,1,1,0,1,785.2,92967.0,92967.0,432146.0,618081.0
SKU-06828,2,1450000.0,0.0,0.0,0.0,0.0,1,1,0,1,310496.4,235.0,235.0,3.0,473.0
SKU-06829,2,1390000.0,0.3333333333333333,0.0,0.0,0.4,1,2,2,2,662.6,110173.0,110173.0,606906.0,827252.0
SKU-06834,2,2374127.0,0.3415650255319867,0.0,0.0,0.0,1,2,2,2,7585.4,9624.0,9624.0,4631.0,23878.0
SKU-06835,2,2334422.83,0.0,0.0,0.0,0.0,1,1,0,1,14533.4,5023.0,5023.0,1261.0,11307.0
SKU-06836,2,1293310.67,0.0,0.0,0.0,0.0,1,1,0,1,19525.6,3739.0,3739.0,699.0,8176.0
SKU-06837,2,1478846.33,0.3712877723937027,0.0,0.0,0.3,1,2,2,2,738.0,98910.0,98910.0,489156.0,686976.0
SKU-06838,2,2958400.0,0.24580452980260506,0.0,0.0,0.0,1,2,2,2,12910.0,5655.0,5655.0,1599.0,12908.0
SKU-06839,2,3350000.0,0.0,0.0,0.0,0.3,1,1,0,1,490.8,148745.0,148745.0,1106249.0,1403738.0
SKU-06840,2,2958400.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06841,2,1977258.0,0.0,0.0,0.0,0.0,1,1,0,1,15791.5,4623.0,4623.0,1068.0,10314.0
SKU-06842,2,1887867.865,0.0,0.0,0.0,0.0,1,1,0,1,16161.1,4517.0,4517.0,1020.0,10054.0
SKU-06843,2,1287586.5,0.408248290463863,0.0,0.0,0.0,1,2,2,2,3083.4,23675.0,23675.0,28026.0,75376.0
SKU-06844,2,2240000.0,0.0,0.0,0.0,0.0,1,1,0,1,14836.5,4920.0,4920.0,1210.0,11051.0
SKU-06845,2,2240000.0,0.0,0.0,0.0,0.0,1,1,0,1,14836.5,4920.0,4920.0,1210.0,11051.0
SKU-06846,2,1342860.83,0.2732763127330939,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06847,2,2226368.16,0.0,0.0,0.0,0.0,1,1,0,1,14881.9,4905.0,4905.0,1203.0,11014.0
SKU-06848,2,2365510.71,0.0,0.0,0.0,0.0,1,1,0,1,14437.6,5056.0,5056.0,1278.0,11391.0
SKU-06849,2,1996837.31,0.0,0.0,0.0,0.0,1,1,0,1,15713.9,4646.0,4646.0,1079.0,10370.0
SKU-06850,2,1774150.5,0.6503267649311156,0.0,0.0,0.0,1,3,3,3,16671.0,4379.0,4379.0,959.0,9716.0
SKU-06851,2,2558423.93,0.0,0.0,0.0,0.0,1,1,0,1,13882.6,5258.0,5258.0,1383.0,11899.0
SKU-06852,2,3300000.0,0.0,0.0,0.0,0.0,1,1,0,1,12223.6,5972.0,5972.0,1783.0,13727.0
SKU-06853,2,2808006.25,0.0,0.0,0.0,0.0,1,1,0,1,13251.3,5509.0,5509.0,1517.0,12535.0
SKU-06854,2,2465090.67,0.2672612419124244,0.0,0.0,0.0,1,2,2,2,14142.9,5162.0,5162.0,1332.0,11655.0
SKU-06855,2,2098466.43,0.2699527623995085,0.0,0.0,0.0,1,2,2,2,15328.7,4762.0,4762.0,1134.0,10659.0
SKU-06856,2,3200000.0,0.0,0.0,0.0,0.1,1,1,0,1,1107.9,65890.0,65890.0,217075.0,348855.0
SKU-06857,2,2650000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06858,2,2912361.82,0.28867513459481287,0.0,0.0,0.0,1,2,2,2,13011.7,5610.0,5610.0,1574.0,12794.0
SKU-06859,2,2451098.0,0.0,0.0,0.0,0.0,1,1,0,1,14183.2,5147.0,5147.0,1325.0,11618.0
SKU-06860,2,2150068.115,0.24253562503633297,0.0,0.0,0.0,1,2,2,2,15143.6,4821.0,4821.0,1162.0,10803.0
SKU-06861,2,2082237.38,0.0,0.0,0.0,0.0,1,1,0,1,15388.3,4744.0,4744.0,1125.0,10613.0
SKU-06862,2,2614071.4749999996,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06863,2,11619241.0,0.0,0.0,0.0,0.0,1,1,0,1,721.6,101162.0,101162.0,511689.0,714013.0
SKU-06864,2,1338881.01,0.4468075912442249,0.0,0.0,0.0,1,2,2,2,19190.4,3804.0,3804.0,724.0,8331.0
SKU-06865,2,1600000.0,0.0,0.0,0.0,0.1,1,1,0,1,1497.7,48740.0,48740.0,118778.0,216258.0
SKU-06867,2,2299101.91,0.0,0.0,0.0,0.0,1,1,0,1,14644.6,4985.0,4985.0,1242.0,11212.0
SKU-06868,2,2092876.13,0.0,0.0,0.0,0.0,1,1,0,1,15349.1,4756.0,4756.0,1131.0,10643.0
SKU-06869,2,1869132.005,0.0,0.0,0.0,0.0,1,1,0,1,16241.9,4495.0,4495.0,1010.0,9999.0
SKU-06870,2,1238000.0,0.28867513459481287,0.0,0.0,0.0,1,2,2,2,19957.0,3658.0,3658.0,669.0,7985.0
SKU-06872,2,1391379.45,0.3891175007353576,0.0,0.0,0.0,1,2,2,2,18824.9,3878.0,3878.0,752.0,8508.0
SKU-06873,2,1700000.0,0.0,0.0,0.0,0.1,1,1,0,1,1764.6,41369.0,41369.0,85570.0,168308.0
SKU-06874,2,985459.97,0.9875989774135551,0.0,0.0,0.5,1,5,5,5,749.2,97435.0,97435.0,474675.0,669545.0
SKU-06875,2,1262500.0,0.48795003647426655,0.0,0.0,0.0,1,3,3,3,19762.4,3694.0,3694.0,682.0,8070.0
SKU-06876,2,2074284.1,0.30151134457776363,0.0,0.0,0.0,1,2,2,2,15417.8,4735.0,4735.0,1121.0,10590.0
SKU-06878,2,800000.0,0.4472135954999579,0.0,0.0,0.0,1,2,2,2,24826.2,2940.0,2940.0,432.0,6313.0
SKU-06879,2,781923.08,1.1543449723851773,0.0,0.0,0.0,1,6,6,6,6694.5,10904.0,10904.0,5945.0,27754.0
SKU-06880,2,2317901.49,0.0,0.0,0.0,0.0,1,1,0,1,14585.1,5005.0,5005.0,1253.0,11263.0
SKU-06881,2,1769414.93,0.0,0.0,0.0,0.0,1,1,0,1,16693.3,4373.0,4373.0,956.0,9702.0
SKU-06882,2,1444980.085,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06884,2,1750000.0,0.3535533905932738,0.0,0.0,0.0,1,2,2,2,3722.3,19612.0,19612.0,19231.0,58454.0
SKU-06885,2,1711769.0,0.0,0.0,0.0,0.0,1,1,0,1,2773.0,26325.0,26325.0,34650.0,87300.0
SKU-06886,2,2641693.44,0.4472135954999579,0.0,0.0,0.0,1,2,2,2,13662.0,5343.0,5343.0,1428.0,12114.0
SKU-06887,2,2367326.59,0.48304589153964794,0.0,0.0,0.0,1,3,3,3,14432.0,5058.0,5058.0,1279.0,11396.0
SKU-06888,2,2602675.255,1.5886502207249786,0.0,0.0,0.1,1,7,7,7,1053.3,69304.0,69304.0,240154.0,378762.0
SKU-06889,2,2253440.85,0.4908435793150795,0.0,0.0,0.0,1,3,3,3,14792.2,4935.0,4935.0,1218.0,11088.0
SKU-06890,2,2555533.23,0.37020256877551605,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-06891,2,2177245.4,0.0,0.0,0.0,0.0,1,1,0,1,1567.0,46587.0,46587.0,108517.0,201690.0
